ano_campeonato,data,rodada,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,AvgCH,AvgCD,AvgCA,gols_pro_mandante,gols_pro_visitante,gols_sofridos_mandante,gols_sofridos_visitante,saldo_gols_mandante,saldo_gols_visitante,vitorias_mandante,vitorias_visitante,empates_mandante,empates_visitante,derrotas_mandante,derrotas_visitante,dia,mes,resultado_partida,gols_sofridos_media_mandante,gols_sofridos_media_visitante,gols_marcados_media_mandante,gols_marcados_media_visitante,vitorias_confronto_mandante,vitorias_confronto_visitante,vitorias_seguidas_mandante,vitorias_seguidas_visitante,colocacao_media_mandante,colocacao_media_visitante,derrotas_seguidas_mandante,derrotas_seguidas_visitante
2003,0.00011834319526604631,0.0,17,45,0.7901172116466824,0.6734861638196219,31,45,42,41,0.4782608695652174,0.043478260869565216,,,0.4785870965164475,-0.00742428637469373,0.4999999999999999,0.5283208335737187,0.15945069164402853,0.20568202961144677,0.34853006160559896,0.0,0.0,0.0,0.0,0.022287186260137083,-0.008117808199967678,0.0,0.0,0.0,0.0,0.0,0.0,0.9666666666666667,0.1818181818181818,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009430122087158413,-0.001424675075042547,0.0,0.0
2003,0.00011834319526604631,0.0,72,45,0.7897159457435472,0.48718942723050596,42,34,42,41,0.0,0.21739130434782608,,,-0.7950232604843597,-0.7914765666567384,0.4999999999999999,0.5283208335737187,0.17246932931277187,0.19834439138732085,0.3330467127798338,0.0,0.0,0.0,0.0,0.022287186260137083,-0.008117808199967678,0.0,0.0,0.0,0.0,0.0,0.0,0.9666666666666667,0.1818181818181818,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009430122087158413,-0.001424675075042547,0.0,0.0
2003,0.0008284023668638785,0.02127659574468085,67,45,0.8200232353827428,0.5410969111285331,4,42,42,41,0.5217391304347826,0.4782608695652174,,,0.38186394502311366,-0.7369835026791037,0.0,0.0,0.1724622929786016,0.1986337869857424,0.3329064068294383,0.028846153846153848,0.01818181818181818,0.0,0.018518518518518517,0.28021645295697406,-0.008117808199967678,0.030303030303030304,0.0,0.0,0.043478260869565216,0.0,0.0,0.13333333333333333,0.2727272727272727,0,0.0,0.29987547495720007,0.3839174400131203,0.2493038986656892,0.0,0.0,0.2626495350371935,0.0,-1.6316973734200142,-2.030970281464733,0.0,0.0
2003,0.0008284023668638785,0.02127659574468085,48,45,0.8400699646473958,0.708418767979448,14,28,42,41,0.5652173913043479,0.3913043478260869,,,-0.11241603625291287,0.34876205918388786,0.0,0.33333333333333337,0.16015295669047913,0.2026971182144628,0.34529032251613,0.009615384615384616,0.00909090909090909,0.00909090909090909,0.009259259259259259,0.022287186260137083,-0.008117808199967678,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.13333333333333333,0.2727272727272727,-1,0.1810425967800402,0.18920035951687003,0.19195872000656014,0.1572932473495469,0.0,0.0,0.0,0.0,-0.6052318250049736,1.0463399994484948,0.0,0.0
2003,0.0008284023668638785,0.02127659574468085,44,45,0.8991658406776509,0.9711241625770142,22,23,42,41,0.6086956521739131,0.30434782608695654,,,-0.043026981824860054,1.5761674031474842,0.31546487678572865,0.33333333333333337,0.1422490081849248,0.2092837755871808,0.3644220437118453,0.0,0.0,0.01818181818181818,0.0,-0.14966565820442093,-0.008117808199967678,0.0,0.0,0.0,0.043478260869565216,0.027777777777777776,0.0,0.13333333333333333,0.2727272727272727,0,0.2869457269295444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01064750404405071,2.2772641118137855,0.23981246656813146,0.0
2003,0.0008284023668638785,0.02127659574468085,11,45,0.8727096040101687,0.8726976679861451,26,27,42,41,0.6521739130434783,0.043478260869565216,,,-0.0843337685133374,0.26831372557520455,0.6309297535714573,0.33333333333333337,0.1530536856446978,0.20656198617785893,0.3562590316970684,0.0,0.03636363636363636,0.01818181818181818,0.018518518518518517,-0.14966565820442093,0.16131950872823786,0.0,0.029411764705882353,0.0,0.0,0.027777777777777776,0.0,0.13333333333333333,0.2727272727272727,1,0.2869457269295444,0.29987547495720007,0.0,0.36522361015698007,0.0,0.0,0.0,0.25595802480981544,0.8318199427760832,1.8669560743586886,0.23981246656813146,0.0
2003,0.0009467455621301468,0.02127659574468085,3,45,0.8831965326804802,0.8265369664638684,18,21,42,41,0.6956521739130435,0.26086956521739135,,,-0.03223046819479194,0.15542545760727242,0.31546487678572865,0.5283208335737187,0.15489772850927108,0.20230203763669063,0.3505197487503796,0.0,0.00909090909090909,0.0,0.009259259259259259,0.022287186260137083,-0.008117808199967678,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.16666666666666669,0.2727272727272727,-1,0.0,0.18920035951687003,0.0,0.1572932473495469,0.0,0.0,0.0,0.0,-1.221111154053998,1.4566480369035917,0.0,0.0
2003,0.0009467455621301468,0.02127659574468085,64,45,0.7942106928704222,0.4834862863196965,20,13,42,41,0.7391304347826086,0.08695652173913043,,,-1.0883770577774023,0.11957646135492284,0.6309297535714573,0.6666666666666667,0.17246972716542058,0.1983446545538352,0.3330468504079641,0.009615384615384616,0.0,0.00909090909090909,0.027777777777777776,0.022287186260137083,-0.262273783592276,0.0,0.0,0.043478260869565216,0.0,0.0,0.02857142857142857,0.16666666666666669,0.2727272727272727,0,0.1810425967800402,0.37840071903374006,0.19195872000656014,0.0,0.0,0.0,0.0,0.0,1.6529923815081158,-0.1845841129167963,0.0,0.244650542118226
2003,0.0009467455621301468,0.02127659574468085,28,45,0.7948564445386468,0.49035165246274115,34,5,42,41,0.782608695652174,0.0,,,-0.8506056721272841,-1.1712124859610595,0.6309297535714573,0.0,0.17246897313793635,0.1983441876002332,0.33304667280416933,0.019230769230769232,0.01818181818181818,0.01818181818181818,0.0,0.022287186260137083,0.16131950872823786,0.0,0.029411764705882353,0.043478260869565216,0.0,0.0,0.0,0.16666666666666669,0.2727272727272727,1,0.2869457269295444,0.0,0.3042473728968298,0.2493038986656892,0.0,0.0,0.0,0.25595802480981544,-1.0158180443709899,-0.8000461690994418,0.0,0.0
2003,0.0009467455621301468,0.02127659574468085,31,45,0.8929410826626473,0.8061002291535786,35,19,42,41,0.8260869565217391,0.21739130434782608,,,2.6411447512171036e-15,-0.43628568280319285,0.31546487678572865,0.5283208335737187,0.16011590689687294,0.19834853629569138,0.3406033404275087,0.019230769230769232,0.00909090909090909,0.01818181818181818,0.009259259259259259,0.022287186260137083,-0.008117808199967678,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.16666666666666669,0.2727272727272727,-1,0.2869457269295444,0.18920035951687003,0.3042473728968298,0.1572932473495469,0.0,0.0,0.0,0.0,0.42123372341006693,2.0721100930862373,0.0,0.0
2003,0.0009467455621301468,0.02127659574468085,50,45,0.7709472111319409,0.48030669080599075,36,31,42,41,0.8695652173913043,0.4347826086956522,,,0.08482709995401447,0.5116656403714944,0.31546487678572865,0.0,0.17247022012001528,0.19834493640694828,0.3330468783677336,0.009615384615384616,0.01818181818181818,0.00909090909090909,0.018518518518518517,0.022287186260137083,-0.008117808199967678,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.16666666666666669,0.2727272727272727,1,0.1810425967800402,0.29987547495720007,0.19195872000656014,0.2493038986656892,0.0,0.0,0.0,0.0,1.2424061621420994,0.2257239245383007,0.0,0.0
2003,0.0009467455621301468,0.02127659574468085,51,45,0.8559956954164205,0.7607395771740864,44,15,42,41,0.9130434782608696,0.13043478260869565,,,2.6411447512171036e-15,0.6621332339324307,0.6309297535714573,0.5283208335737187,0.16115605490560447,0.19864140971649036,0.3399074826559282,0.019230769230769232,0.01818181818181818,0.01818181818181818,0.0,0.022287186260137083,0.16131950872823786,0.0,0.029411764705882353,0.043478260869565216,0.0,0.0,0.0,0.16666666666666669,0.2727272727272727,1,0.2869457269295444,0.0,0.3042473728968298,0.2493038986656892,0.0,0.0,0.0,0.25595802480981544,-0.3999387153219655,2.687572149268883,0.0,0.0
2003,0.0009467455621301468,0.02127659574468085,25,45,0.8906699507359097,0.9156559984339911,45,16,42,41,0.9565217391304348,0.17391304347826086,,,-0.050879736178880385,0.16016684639913403,0.4999999999999999,0.7739760316291208,0.14886761782234087,0.20396127817012855,0.3543417452009713,0.019230769230769232,0.01818181818181818,0.01818181818181818,0.018518518518518517,0.022287186260137083,-0.008117808199967678,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.16666666666666669,0.2727272727272727,-1,0.2869457269295444,0.29987547495720007,0.3042473728968298,0.2493038986656892,0.0,0.0,0.0,0.0,-1.8369904831030224,2.482418130541334,0.0,0.0
2003,0.0009467455621301468,0.02127659574468085,70,45,0.8248847439833021,0.5564847922696696,46,25,42,41,1.0,0.34782608695652173,,,-0.3932256955276284,-0.32896700886902375,0.8856218745807111,0.7739760316291208,0.1721561369581558,0.19925562156218946,0.3342060509538448,0.019230769230769232,0.01818181818181818,0.03636363636363636,0.018518518518518517,-0.14966565820442093,-0.008117808199967678,0.0,0.0,0.0,0.043478260869565216,0.027777777777777776,0.0,0.16666666666666669,0.2727272727272727,1,0.4203678918349396,0.29987547495720007,0.3042473728968298,0.2493038986656892,0.0,0.0,0.0,0.0,-1.4264042637370062,0.6360319619933977,0.23981246656813146,0.0
2003,0.0014201183431952202,0.06382978723404255,31,45,0.8929410826626473,0.8061002291535786,35,42,42,41,0.34782608695652173,0.6956521739130435,,,2.6411447512171036e-15,-0.7369835026791037,0.4999999999999999,0.33333333333333337,0.16011585554483926,0.19834852644025625,0.34060334701179595,0.028846153846153848,0.01818181818181818,0.03636363636363636,0.018518518518518517,-0.06368923597214192,-0.008117808199967678,0.0,0.0,0.043478260869565216,0.08695652173913043,0.027777777777777776,0.0,0.3,0.2727272727272727,1,0.22130509824299152,0.13943415536780995,0.19195872000656014,0.11591971149129086,0.0,0.0,0.0,0.0,1.1397596073005953,-0.902623178463216,0.23981246656813146,0.0
2003,0.001656804733727979,0.042553191489361694,8,45,0.8359939086845781,0.7457666073322966,5,4,42,41,0.08695652173913043,0.0,,,-1.2379327306872467,0.4168381450064988,0.31546487678572865,0.5283208335737187,0.16130362914020646,0.19867701738462573,0.33967400232866485,0.019230769230769232,0.02727272727272727,0.02727272727272727,0.0,-0.06368923597214192,0.24603816719234062,0.030303030303030304,0.029411764705882353,0.0,0.043478260869565216,0.027777777777777776,0.0,0.3666666666666667,0.2727272727272727,-1,0.23932529505489947,0.0,0.19195872000656014,0.20793036280743318,0.0,0.0,0.0,0.0,-1.4264042637370062,-0.5948921503718934,0.23981246656813146,0.0
2003,0.001656804733727979,0.042553191489361694,81,45,0.9081252463590347,0.8071458190976468,13,35,42,41,1.0,0.3913043478260869,,,0.0786598294833466,2.5893815264237302e-15,0.8856218745807111,0.33333333333333337,0.16011607018464963,0.19834625581865772,0.34060061284214904,0.028846153846153848,0.045454545454545456,0.05454545454545454,0.046296296296296294,-0.23564208043669996,-0.008117808199967678,0.0,0.029411764705882353,0.043478260869565216,0.043478260869565216,0.027777777777777776,0.02857142857142857,0.3666666666666667,0.2727272727272727,1,0.3620851935600804,0.3419522010278833,0.2537556250352887,0.28428472480362776,0.0,0.0,0.0,0.25595802480981544,-0.9131714895294858,0.6360319619933977,0.0,0.0
2003,0.001656804733727979,0.042553191489361694,20,45,0.8729090091420953,0.840985657625906,28,18,42,41,0.6086956521739131,0.8260869565217391,,,0.31242697912256545,0.010859478639348342,0.4999999999999999,0.0,0.1548887517019743,0.20230360327072106,0.35052654103194736,0.019230769230769232,0.00909090909090909,0.00909090909090909,0.018518518518518517,0.10826360849241608,-0.09283646666407044,0.030303030303030304,0.0,0.043478260869565216,0.043478260869565216,0.0,0.02857142857142857,0.3666666666666667,0.2727272727272727,1,0.10590313014950425,0.18920035951687003,0.19195872000656014,0.09201065131614232,0.0,0.0,0.2626495350371935,0.0,0.42123372341006693,0.020569905810752194,0.0,0.244650542118226
2003,0.001656804733727979,0.042553191489361694,72,45,0.7897159457435472,0.48718942723050596,42,20,42,41,0.30434782608695654,0.6956521739130435,,,-0.7950232604843597,-1.024587922340999,0.4999999999999999,0.0,0.1724693806220597,0.19834444528197626,0.3330467697398998,0.028846153846153848,0.03636363636363636,0.03636363636363636,0.037037037037037035,-0.06368923597214192,-0.008117808199967678,0.0,0.0,0.08695652173913043,0.08695652173913043,0.027777777777777776,0.0,0.3666666666666667,0.2727272727272727,1,0.2869457269295444,0.29987547495720007,0.2537556250352887,0.2493038986656892,0.0,0.0,0.0,0.0,-0.19464560563895741,1.559225046267366,0.23981246656813146,0.0
2003,0.0017751479289940253,0.042553191489361694,42,45,0.8269733937722837,0.5039135345311223,15,45,42,41,0.13043478260869565,0.4782608695652174,,,0.6320626237442196,-0.00742428637469373,0.31546487678572865,0.33333333333333337,0.1724669808096338,0.1986363958657631,0.3329072788767947,0.038461538461538464,0.03636363636363636,0.02727272727272727,0.05555555555555555,0.10826360849241608,-0.1775551251281732,0.030303030303030304,0.0,0.0,0.043478260869565216,0.027777777777777776,0.02857142857142857,0.4,0.2727272727272727,0,0.23932529505489947,0.37840071903374006,0.3042473728968298,0.2493038986656892,0.0,0.0,0.0,0.0,0.6265268330930751,0.32830093390207493,0.23981246656813146,0.244650542118226
2003,0.0017751479289940253,0.042553191489361694,39,45,0.8834691751946726,0.8570073850894335,16,36,42,41,0.17391304347826086,0.7391304347826086,,,0.12006163965129958,0.12562286082539748,0.6309297535714573,0.0,0.15462074715215557,0.20259553763877203,0.35078362101496485,0.057692307692307696,0.01818181818181818,0.03636363636363636,0.009259259259259259,0.19424003072469506,0.07660085026413509,0.030303030303030304,0.029411764705882353,0.043478260869565216,0.043478260869565216,0.0,0.0,0.4,0.2727272727272727,1,0.2869457269295444,0.1106751154403301,0.3839174400131203,0.1572932473495469,0.0,0.0,0.2626495350371935,0.25595802480981544,0.6265268330930751,1.6618020556311401,0.0,0.0
2003,0.0017751479289940253,0.042553191489361694,49,45,0.8365945588214728,0.6811110161892913,19,46,42,41,0.5217391304347826,0.8695652173913043,,,-0.48831431838243544,-0.343060681303428,0.4999999999999999,0.33333333333333337,0.1598196483212131,0.20491754450137578,0.3471567607503392,0.028846153846153848,0.07272727272727272,0.01818181818181818,0.07407407407407407,0.10826360849241608,-0.008117808199967678,0.030303030303030304,0.029411764705882353,0.043478260869565216,0.0,0.0,0.02857142857142857,0.4,0.2727272727272727,1,0.1810425967800402,0.43930963032501,0.2537556250352887,0.36522361015698007,0.0,0.0,0.2626495350371935,0.25595802480981544,0.523880278251571,0.6360319619933977,0.0,0.0
2003,0.0017751479289940253,0.042553191489361694,44,45,0.8991658406776509,0.9711241625770142,21,22,42,41,0.5652173913043479,0.9130434782608696,,,0.115225467772681,0.0002745635450137999,0.7324867603589634,0.33333333333333337,0.14224871654446736,0.20928389821656945,0.36442243745055425,0.028846153846153848,0.00909090909090909,0.01818181818181818,0.027777777777777776,0.10826360849241608,-0.1775551251281732,0.030303030303030304,0.0,0.043478260869565216,0.043478260869565216,0.0,0.02857142857142857,0.4,0.2727272727272727,1,0.1810425967800402,0.25010927080814005,0.2537556250352887,0.09201065131614232,0.0,0.0,0.2626495350371935,0.0,0.3185871685685629,0.4308779432658492,0.0,0.0
2003,0.0017751479289940253,0.042553191489361694,40,45,0.8784962301867794,0.8700019965394779,23,44,42,41,0.782608695652174,0.4347826086956522,,,1.5643688612841171,2.5893815264237302e-15,0.31546487678572865,0.33333333333333337,0.15305548327275958,0.20656157160048072,0.35625748048067263,0.009615384615384616,0.045454545454545456,0.00909090909090909,0.037037037037037035,0.022287186260137083,0.07660085026413509,0.0,0.029411764705882353,0.08695652173913043,0.043478260869565216,0.0,0.0,0.4,0.2727272727272727,0,0.10590313014950425,0.29987547495720007,0.11228865289026967,0.28428472480362776,0.0,0.0,0.0,0.25595802480981544,0.8318199427760832,0.9437629900847204,0.0,0.0
2003,0.0017751479289940253,0.042553191489361694,75,45,0.8350185564586319,0.7607395771740864,25,26,42,41,0.21739130434782608,0.9565217391304348,,,-0.37885028248183045,-0.040222660364345804,0.31546487678572865,0.33333333333333337,0.16115517943793667,0.1986423168941347,0.33990899147130416,0.057692307692307696,0.02727272727272727,0.07272727272727272,0.027777777777777776,-0.14966565820442093,-0.008117808199967678,0.0,0.029411764705882353,0.043478260869565216,0.0,0.027777777777777776,0.02857142857142857,0.4,0.2727272727272727,0,0.4203678918349396,0.25010927080814005,0.3839174400131203,0.20793036280743318,0.0,0.0,0.0,0.25595802480981544,0.11329405888555477,0.9437629900847204,0.23981246656813146,0.0
2003,0.0017751479289940253,0.042553191489361694,22,45,0.8087625642207523,0.6585300739454207,27,34,42,41,0.043478260869565216,0.34782608695652173,,,0.2303704370925492,-0.7914765666567384,0.4999999999999999,0.0,0.15945525937849414,0.2056805272883555,0.348525834943083,0.04807692307692308,0.045454545454545456,0.045454545454545456,0.018518518518518517,0.022287186260137083,0.24603816719234062,0.030303030303030304,0.029411764705882353,0.0,0.043478260869565216,0.027777777777777776,0.0,0.4,0.2727272727272727,1,0.3272082283924958,0.18920035951687003,0.346937537435734,0.28428472480362776,0.0,0.0,0.0,0.25595802480981544,0.01064750404405071,0.32830093390207493,0.23981246656813146,0.0
2003,0.0017751479289940253,0.042553191489361694,17,45,0.7901172116466824,0.6734861638196219,31,14,42,41,0.26086956521739135,0.6521739130434783,,,0.4785870965164475,-0.06775454981168966,0.4999999999999999,0.33333333333333337,0.15945085112874374,0.20568176893395873,0.348529679335276,0.019230769230769232,0.00909090909090909,0.02727272727272727,0.018518518518518517,-0.06368923597214192,-0.09283646666407044,0.0,0.0,0.043478260869565216,0.043478260869565216,0.027777777777777776,0.02857142857142857,0.4,0.2727272727272727,1,0.23932529505489947,0.18920035951687003,0.19195872000656014,0.09201065131614232,0.0,0.0,0.0,0.0,0.11329405888555477,0.020569905810752194,0.23981246656813146,0.244650542118226
2003,0.0022485207100593207,0.06382978723404255,67,45,0.8200232353827428,0.5410969111285331,4,27,42,41,0.043478260869565216,0.4782608695652174,,,0.38186394502311366,0.26831372557520455,0.6309297535714573,0.5283208335737187,0.17246229956288595,0.19863379862089436,0.3329064452867694,0.04807692307692308,0.06363636363636363,0.00909090909090909,0.046296296296296294,0.3661928751892531,0.16131950872823786,0.06060606060606061,0.058823529411764705,0.043478260869565216,0.0,0.0,0.02857142857142857,0.5333333333333333,0.2727272727272727,1,0.07513946663053593,0.26772560359340997,0.27162878712285066,0.27321295884083774,0.0,0.0,0.2626495350371935,0.25595802480981544,-1.0842490809319925,-0.5948921503718934,0.0,0.0
2003,0.0022485207100593207,0.06382978723404255,48,45,0.8400699646473958,0.708418767979448,14,16,42,41,0.782608695652174,0.08695652173913043,,,-0.11241603625291287,0.16016684639913403,0.6309297535714573,0.7739760316291208,0.16015302543161786,0.20269699447877865,0.34529011919348007,0.019230769230769232,0.08181818181818182,0.03636363636363636,0.037037037037037035,-0.14966565820442093,0.41547548412054613,0.0,0.058823529411764705,0.043478260869565216,0.043478260869565216,0.05555555555555555,0.0,0.5333333333333333,0.2727272727272727,-1,0.22130509824299152,0.2312770855875532,0.14146697214501902,0.3145864946990938,0.0,0.0,0.0,0.4056838710822128,0.35280268684906413,0.020569905810752194,0.38009376671593426,0.0
2003,0.0022485207100593207,0.06382978723404255,3,45,0.8831965326804802,0.8265369664638684,18,31,42,41,0.8260869565217391,0.7391304347826086,,,-0.03223046819479194,0.5116656403714944,0.6309297535714573,0.33333333333333337,0.1548976631144494,0.2023019233583474,0.3505195557420123,0.009615384615384616,0.03636363636363636,0.03636363636363636,0.037037037037037035,-0.23564208043669996,-0.008117808199967678,0.0,0.029411764705882353,0.043478260869565216,0.043478260869565216,0.05555555555555555,0.02857142857142857,0.5333333333333333,0.2727272727272727,1,0.22130509824299152,0.2312770855875532,0.07967006711629049,0.19227407348748543,0.0,0.0,0.0,0.25595802480981544,0.6265268330930751,-0.1845841129167963,0.38009376671593426,0.0
2003,0.0022485207100593207,0.06382978723404255,64,45,0.7942106928704222,0.4834862863196965,20,5,42,41,0.6086956521739131,0.5652173913043479,,,-1.0883770577774023,-1.1712124859610595,0.31546487678572865,0.33333333333333337,0.17246977352145,0.1983447020907263,0.33304689959147815,0.038461538461538464,0.02727272727272727,0.05454545454545454,0.046296296296296294,-0.14966565820442093,-0.1775551251281732,0.0,0.029411764705882353,0.08695652173913043,0.0,0.027777777777777776,0.05714285714285714,0.5333333333333333,0.2727272727272727,0,0.2869457269295444,0.26772560359340997,0.23464888454546431,0.1572932473495469,0.0,0.0,0.0,0.0,1.4476992718251076,-1.4838928981912702,0.23981246656813146,0.38776193503849005
2003,0.0022485207100593207,0.06382978723404255,11,45,0.8727096040101687,0.8726976679861451,26,19,42,41,0.5217391304347826,0.17391304347826086,,,-0.0843337685133374,-0.43628568280319285,0.4999999999999999,0.33333333333333337,0.15305343578053793,0.20656180816973646,0.3562588727027314,0.038461538461538464,0.045454545454545456,0.03636363636363636,0.027777777777777776,0.022287186260137083,0.16131950872823786,0.030303030303030304,0.058823529411764705,0.043478260869565216,0.043478260869565216,0.027777777777777776,0.0,0.5333333333333333,0.2727272727272727,1,0.22130509824299152,0.18920035951687003,0.23464888454546431,0.22257584338295147,0.0,0.0,0.0,0.4056838710822128,1.4476992718251076,0.49926261617503215,0.0,0.0
